Material,Material Desc.,Requested Qty.,Sales Unit,Status Text,Requested Del. Date,Date Received,Sold-To State,Sold-To Name,Ship-To Name
100936,EGGS 15 DOZEN,300.00,CS,Canceled,6/15/25,,MI,MI Dept. of Education,Food Gatherers
100936,EGGS 15 DOZEN,300.00,CS,Canceled,7/15/25,,MI,MI Dept. of Education,MID MICHIGAN CAA-TEFAP
100936,EGGS 15 DOZEN,400.00,CS,Canceled,7/15/25,,MI,MI Dept. of Education,Macomb Community Action
100936,EGGS 15 DOZEN,800.00,CS,Canceled,7/15/25,,MI,MI Dept. of Education,FEEDING AMERICA WEST MI
100936,EGGS 15 DOZEN,527.00,CS,Canceled,7/15/25,,MI,MI Dept. of Education,FOOD BANK OF EASTERN MICHIGAN
100936,EGGS 15 DOZEN,561.00,CS,Canceled,7/15/25,,MI,MI Dept. of Education,Gleaners Community Food Bank (TEFAP)
100936,EGGS 15 DOZEN,412.00,CS,Canceled,7/15/25,,MI,MI Dept. of Education,Forgotten Harvest - TEFAP
100936,EGGS 15 DOZEN,375.00,CS,Canceled,8/31/25,,MI,MI Dept. of Education,GCCARD
100936,EGGS 15 DOZEN,375.00,CS,Canceled,8/31/25,,MI,MI Dept. of Education,Kalamazoo Partnership
100936,EGGS 15 DOZEN,750.00,CS,Canceled,8/31/25,,MI,MI Dept. of Education,FEEDING AMERICA WEST MI
100936,EGGS 15 DOZEN,400.00,CS,Canceled,8/31/25,,MI,MI Dept. of Education,Macomb Community Action
100936,EGGS 15 DOZEN,300.00,CS,Canceled,8/31/25,,MI,MI Dept. of Education,Food Gatherers
100936,EGGS 15 DOZEN,800.00,CS,Canceled,8/31/25,,MI,MI Dept. of Education,Gleaners Community Food Bank (TEFAP)
100936,EGGS 15 DOZEN,600.00,CS,Canceled,6/15/25,,MN,"MN Dept. of Children, Youth, & Families",CHANNEL ONE FOOD BANK
100936,EGGS 15 DOZEN,334.00,CS,Canceled,6/15/25,,MN,"MN Dept. of Children, Youth, & Families",THE FOOD GROUP
100936,EGGS 15 DOZEN,566.00,CS,Canceled,6/15/25,,MN,"MN Dept. of Children, Youth, & Families",Second Harvest Heartland
100936,EGGS 15 DOZEN,334.00,CS,Canceled,6/15/25,,MN,"MN Dept. of Children, Youth, & Families",THE FOOD GROUP
100936,EGGS 15 DOZEN,866.00,CS,Canceled,6/15/25,,MN,"MN Dept. of Children, Youth, & Families",Second Harvest Heartland
100936,EGGS 15 DOZEN,300.00,CS,Canceled,6/15/25,,MN,"MN Dept. of Children, Youth, & Families",North Country Food Bank
100936,EGGS 15 DOZEN,334.00,CS,Canceled,6/30/25,,MN,"MN Dept. of Children, Youth, & Families",THE FOOD GROUP
100936,EGGS 15 DOZEN,1166.00,CS,Canceled,6/30/25,,MN,"MN Dept. of Children, Youth, & Families",Second Harvest Heartland
100936,EGGS 15 DOZEN,375.00,CS,Canceled,5/31/25,,MO,MO Family Support Division,ST LOUIS AREA FOODBANK
100936,EGGS 15 DOZEN,506.00,CS,Canceled,5/31/25,,MO,MO Family Support Division,OZARKS FOOD HARVEST
100936,EGGS 15 DOZEN,619.00,CS,Canceled,5/31/25,,MO,MO Family Support Division,Southeast Missouri Food Bank
100936,EGGS 15 DOZEN,550.00,CS,Canceled,6/15/25,,MO,MO Family Support Division,HARVESTERS
100936,EGGS 15 DOZEN,500.00,CS,Canceled,6/15/25,,MO,MO Family Support Division,ST LOUIS AREA FOODBANK
100936,EGGS 15 DOZEN,450.00,CS,Canceled,6/15/25,,MO,MO Family Support Division,THE FOOD BANK FOR CENTRAL
100936,EGGS 15 DOZEN,550.00,CS,Canceled,7/15/25,,MO,MO Family Support Division,ST LOUIS AREA FOODBANK
100936,EGGS 15 DOZEN,550.00,CS,Canceled,7/15/25,,MO,MO Family Support Division,OZARKS FOOD HARVEST
100936,EGGS 15 DOZEN,400.00,CS,Canceled,7/15/25,,MO,MO Family Support Division,THE FOOD BANK FOR CENTRAL
100936,EGGS 15 DOZEN,375.00,CS,Canceled,7/31/25,,MO,MO Family Support Division,HARVESTERS
100936,EGGS 15 DOZEN,375.00,CS,Canceled,7/31/25,,MO,MO Family Support Division,OZARKS FOOD HARVEST
100936,EGGS 15 DOZEN,545.00,CS,Canceled,8/31/25,,MO,MO Family Support Division,HARVESTERS
100936,EGGS 15 DOZEN,550.00,CS,Canceled,8/31/25,,MO,MO Family Support Division,ST LOUIS AREA FOODBANK
100936,EGGS 15 DOZEN,405.00,CS,Canceled,8/31/25,,MO,MO Family Support Division,SECOND HARVEST COMMUNITY FOOD BANK
100936,EGGS 15 DOZEN,1500.00,CS,Canceled,7/15/25,,MS,MS Dept. of Human Services,MISSISSIPPI FOOD NETWORK
100936,EGGS 15 DOZEN,750.00,CS,Canceled,8/31/25,,MS,MS Dept. of Human Services,MISSISSIPPI FOOD NETWORK
100936,EGGS 15 DOZEN,750.00,CS,Canceled,8/31/25,,MS,MS Dept. of Human Services,Mid-South Food Bank of Tennessee
100936,EGGS 15 DOZEN,750.00,CS,Canceled,8/15/25,,MT,MT Dept. of Public HHS,Family Services
100936,EGGS 15 DOZEN,750.00,CS,Canceled,8/15/25,,MT,MT Dept. of Public HHS,MT Food Bank Network
100936,EGGS 15 DOZEN,1500.00,CS,Canceled,6/15/25,,NC,NC Dept. of Ag and Consumer Services,NCDA FOOD DISTRIB WHSE - BUTNER
100936,EGGS 15 DOZEN,1500.00,CS,Canceled,6/15/25,,NC,NC Dept. of Ag and Consumer Services,NCDA FOOD DISTRIB WHSE - SALISBURY
100936,EGGS 15 DOZEN,1500.00,CS,Canceled,7/15/25,,NC,NC Dept. of Ag and Consumer Services,NCDA FOOD DISTRIB WHSE - SALISBURY
100936,EGGS 15 DOZEN,1500.00,CS,Canceled,7/15/25,,NC,NC Dept. of Ag and Consumer Services,NCDA FOOD DISTRIB WHSE - BUTNER
100936,EGGS 15 DOZEN,1500.00,CS,Canceled,7/31/25,,NC,NC Dept. of Ag and Consumer Services,NCDA FOOD DISTRIB WHSE - BUTNER
100936,EGGS 15 DOZEN,1500.00,CS,Canceled,7/31/25,,NC,NC Dept. of Ag and Consumer Services,NCDA FOOD DISTRIB WHSE - SALISBURY
100936,EGGS 15 DOZEN,1500.00,CS,Canceled,8/31/25,,NC,NC Dept. of Ag and Consumer Services,NCDA FOOD DISTRIB WHSE - BUTNER
100936,EGGS 15 DOZEN,1500.00,CS,Canceled,8/31/25,,NC,NC Dept. of Ag and Consumer Services,NCDA FOOD DISTRIB WHSE - SALISBURY
100936,EGGS 15 DOZEN,750.00,CS,Canceled,5/31/25,,ND,ND Dept. of Public Instruction,GREAT PLAINS FOOD BANK
100936,EGGS 15 DOZEN,1125.00,CS,Canceled,8/31/25,,NE,NE Health and Human Services,The Food Bank for the Heartland
100936,EGGS 15 DOZEN,375.00,CS,Canceled,8/31/25,,NE,NE Health and Human Services,Lincoln Food Bank - Kingbird
100936,EGGS 15 DOZEN,750.00,CS,Canceled,5/31/25,,NH,NH Dept. of Administrative Services,BELKNAP-MERRIMACK COMMUNITY
100936,EGGS 15 DOZEN,750.00,CS,Canceled,7/31/25,,NH,NH Dept. of Administrative Services,BELKNAP-MERRIMACK COMMUNITY
100936,EGGS 15 DOZEN,375.00,CS,Canceled,5/31/25,,NJ,NJ Dept. of Agriculture,COMMUNITY FOOD BANK OF NJ
100936,EGGS 15 DOZEN,750.00,CS,Canceled,5/31/25,,NJ,NJ Dept. of Agriculture,COMMUNITY FOOD BANK
100936,EGGS 15 DOZEN,375.00,CS,Canceled,5/31/25,,NJ,NJ Dept. of Agriculture,FOOD BANK OF SOUTH JERSEY
100936,EGGS 15 DOZEN,375.00,CS,Canceled,6/15/25,,NJ,NJ Dept. of Agriculture,COMMUNITY FOOD BANK OF NJ
100936,EGGS 15 DOZEN,1125.00,CS,Canceled,6/15/25,,NJ,NJ Dept. of Agriculture,COMMUNITY FOOD BANK
100936,EGGS 15 DOZEN,375.00,CS,Canceled,6/15/25,,NJ,NJ Dept. of Agriculture,SOUTHERN REGIONAL FOOD DIST. CENTER
100936,EGGS 15 DOZEN,750.00,CS,Canceled,6/15/25,,NJ,NJ Dept. of Agriculture,COMMUNITY FOOD BANK
100936,EGGS 15 DOZEN,375.00,CS,Canceled,6/15/25,,NJ,NJ Dept. of Agriculture,FOOD BANK OF SOUTH JERSEY
100936,EGGS 15 DOZEN,375.00,CS,Canceled,7/15/25,,NJ,NJ Dept. of Agriculture,COMMUNITY FOOD BANK OF NJ
100936,EGGS 15 DOZEN,375.00,CS,Canceled,7/15/25,,NJ,NJ Dept. of Agriculture,COMMUNITY FOOD BANK
100936,EGGS 15 DOZEN,750.00,CS,Canceled,7/15/25,,NJ,NJ Dept. of Agriculture,FOOD BANK OF SOUTH JERSEY
100936,EGGS 15 DOZEN,1500.00,CS,Canceled,7/15/25,,NJ,NJ Dept. of Agriculture,COMMUNITY FOOD BANK
100936,EGGS 15 DOZEN,1500.00,CS,Canceled,8/31/25,,NJ,NJ Dept. of Agriculture,COMMUNITY FOOD BANK
100936,EGGS 15 DOZEN,1500.00,CS,Canceled,6/30/25,,NM,NM Human Services Dept.,ROADRUNNER FOOD BANK
100936,EGGS 15 DOZEN,1500.00,CS,Canceled,7/31/25,,NM,NM Human Services Dept.,ROADRUNNER FOOD BANK
100936,EGGS 15 DOZEN,1500.00,CS,Canceled,7/15/25,,NV,NV Dept of Agriculture,Three Square Food Bank
100936,EGGS 15 DOZEN,1500.00,CS,Canceled,8/31/25,,NV,NV Dept of Agriculture,Three Square Food Bank
100936,EGGS 15 DOZEN,1500.00,CS,Canceled,8/31/25,,NV,NV Dept of Agriculture,FOOD BANK OF NORTHERN NEVADA
100936,EGGS 15 DOZEN,1500.00,CS,Canceled,5/31/25,,NY,NY Office of General Service,REGIONAL FOOD BANK OF NE NY
100936,EGGS 15 DOZEN,1500.00,CS,Canceled,5/31/25,,NY,NY Office of General Service,FOOD BANK FOR NEW YORK CITY
100936,EGGS 15 DOZEN,1500.00,CS,Canceled,6/15/25,,NY,NY Office of General Service,FOOD BANK FOR NEW YORK CITY
100936,EGGS 15 DOZEN,1500.00,CS,Canceled,6/30/25,,NY,NY Office of General Service,FOOD BANK FOR NEW YORK CITY
100936,EGGS 15 DOZEN,1500.00,CS,Canceled,6/30/25,,NY,NY Office of General Service,FOOD BANK FOR NEW YORK CITY
100936,EGGS 15 DOZEN,750.00,CS,Canceled,7/15/25,,NY,NY Office of General Service,Food Bank of the Southern Tier
100936,EGGS 15 DOZEN,750.00,CS,Canceled,7/15/25,,NY,NY Office of General Service,"Feeding Westchester, Inc"
100936,EGGS 15 DOZEN,750.00,CS,Canceled,7/15/25,,NY,NY Office of General Service,FeedMore WNY
100936,EGGS 15 DOZEN,750.00,CS,Canceled,7/15/25,,NY,NY Office of General Service,FOOD BANK OF CENTRAL NEW YORK
100936,EGGS 15 DOZEN,1500.00,CS,Canceled,7/15/25,,NY,NY Office of General Service,FOOD BANK FOR NEW YORK CITY
100936,EGGS 15 DOZEN,1500.00,CS,Canceled,7/31/25,,NY,NY Office of General Service,FOOD BANK FOR NEW YORK CITY
100936,EGGS 15 DOZEN,1500.00,CS,Canceled,7/31/25,,NY,NY Office of General Service,FOOD BANK FOR NEW YORK CITY
100936,EGGS 15 DOZEN,1500.00,CS,Canceled,8/15/25,,NY,NY Office of General Service,LONG ISLAND CARES INC
100936,EGGS 15 DOZEN,750.00,CS,Canceled,8/15/25,,NY,NY Office of General Service,FeedMore WNY
100936,EGGS 15 DOZEN,750.00,CS,Canceled,8/15/25,,NY,NY Office of General Service,FOOD BANK OF CENTRAL NEW YORK
100936,EGGS 15 DOZEN,1500.00,CS,Canceled,8/15/25,,NY,NY Office of General Service,Foodlink Inc.
100936,EGGS 15 DOZEN,1500.00,CS,Canceled,8/15/25,,NY,NY Office of General Service,FOOD BANK FOR NEW YORK CITY
100936,EGGS 15 DOZEN,675.00,CS,Canceled,5/31/25,,OH,OH Dept. of Job & Family Services,MAHONING VALLEY FOODBANK
100936,EGGS 15 DOZEN,450.00,CS,Canceled,5/31/25,,OH,OH Dept. of Job & Family Services,SECOND HARVEST FOODBANK
100936,EGGS 15 DOZEN,375.00,CS,Canceled,5/31/25,,OH,OH Dept. of Job & Family Services,Greater Cleveland Food Bank
100936,EGGS 15 DOZEN,750.00,CS,Canceled,5/31/25,,OH,OH Dept. of Job & Family Services,SHARED HARVEST FOOD BANK
100936,EGGS 15 DOZEN,750.00,CS,Canceled,5/31/25,,OH,OH Dept. of Job & Family Services,THE FOODBANK INC - TEFAP
100936,EGGS 15 DOZEN,1500.00,CS,Canceled,6/15/25,,OH,OH Dept. of Job & Family Services,Freestore Foodbank - Rosenthal
100936,EGGS 15 DOZEN,1500.00,CS,Canceled,6/15/25,,OH,OH Dept. of Job & Family Services,Mid-Ohio Food Collective
100936,EGGS 15 DOZEN,1125.00,CS,Canceled,7/15/25,,OH,OH Dept. of Job & Family Services,TOLEDO SEAGATE FOOD BANK
100936,EGGS 15 DOZEN,375.00,CS,Canceled,7/15/25,,OH,OH Dept. of Job & Family Services,COUNTRY NEIGHBOR PROGRAM INC
100936,EGGS 15 DOZEN,1500.00,CS,Canceled,7/31/25,,OH,OH Dept. of Job & Family Services,Greater Cleveland Food Bank
100936,EGGS 15 DOZEN,1500.00,CS,Canceled,8/31/25,,OH,OH Dept. of Job & Family Services,AKRON CANTON REGIONAL FOODBANK
100936,EGGS 15 DOZEN,1500.00,CS,Canceled,8/31/25,,OH,OH Dept. of Job & Family Services,Mid-Ohio Food Collective
100936,EGGS 15 DOZEN,600.00,CS,Canceled,8/31/25,,OH,OH Dept. of Job & Family Services,SHFB of SOUTHEASTERN OHIO
100936,EGGS 15 DOZEN,375.00,CS,Canceled,8/31/25,,OH,OH Dept. of Job & Family Services,SHFB OF CLARK CHAMPAIGN LOGAN COUNTIES
100936,EGGS 15 DOZEN,525.00,CS,Canceled,8/31/25,,OH,OH Dept. of Job & Family Services,WEST OHIO FOODBANK INC
100936,EGGS 15 DOZEN,600.00,CS,Canceled,6/15/25,,OK,OK Dept. of Human Services,COMMUNITY FOOD BANK OF OKLAHOMA
100936,EGGS 15 DOZEN,900.00,CS,Canceled,6/15/25,,OK,OK Dept. of Human Services,REGIONAL FOOD BANK OF OKLAHOMA
100936,EGGS 15 DOZEN,600.00,CS,Canceled,7/15/25,,OK,OK Dept. of Human Services,COMMUNITY FOOD BANK OF OKLAHOMA
100936,EGGS 15 DOZEN,900.00,CS,Canceled,7/15/25,,OK,OK Dept. of Human Services,REGIONAL FOOD BANK OF OKLAHOMA
100936,EGGS 15 DOZEN,600.00,CS,Canceled,8/15/25,,OK,OK Dept. of Human Services,COMMUNITY FOOD BANK OF OKLAHOMA
100936,EGGS 15 DOZEN,900.00,CS,Canceled,8/15/25,,OK,OK Dept. of Human Services,REGIONAL FOOD BANK OF OKLAHOMA
100936,EGGS 15 DOZEN,1500.00,CS,Canceled,5/31/25,,OR,OR Department of Human Services,OREGON FOOD BANK
100936,EGGS 15 DOZEN,1500.00,CS,Canceled,6/15/25,,OR,OR Department of Human Services,OREGON FOOD BANK
100936,EGGS 15 DOZEN,1500.00,CS,Canceled,8/31/25,,OR,OR Department of Human Services,OREGON FOOD BANK
100936,EGGS 15 DOZEN,750.00,CS,Canceled,6/15/25,,PA,PA Dept. of Agriculture,SECOND HARVEST FOOD BANK OF NORTHWEST
100936,EGGS 15 DOZEN,375.00,CS,Canceled,6/15/25,,PA,PA Dept. of Agriculture,CHESTER COUNTY FOOD BANK
100936,EGGS 15 DOZEN,375.00,CS,Canceled,6/15/25,,PA,PA Dept. of Agriculture,MONROE COUNTY TEFAP
100936,EGGS 15 DOZEN,750.00,CS,Canceled,6/15/25,,PA,PA Dept. of Agriculture,CENTRAL PA FOOD BANK-HARRISBURG
100936,EGGS 15 DOZEN,750.00,CS,Canceled,6/15/25,,PA,PA Dept. of Agriculture,WILLIAMSPORT
100936,EGGS 15 DOZEN,750.00,CS,Canceled,6/15/25,,PA,PA Dept. of Agriculture,SHARE FOOD PROGRAM
100936,EGGS 15 DOZEN,750.00,CS,Canceled,6/15/25,,PA,PA Dept. of Agriculture,PHILABUNDANCE-WEST BERKS
100936,EGGS 15 DOZEN,750.00,CS,Canceled,7/15/25,,PA,PA Dept. of Agriculture,CENTRAL PA FOOD BANK-HARRISBURG
100936,EGGS 15 DOZEN,375.00,CS,Canceled,7/15/25,,PA,PA Dept. of Agriculture,The Salvation Army
100936,EGGS 15 DOZEN,375.00,CS,Canceled,7/15/25,,PA,PA Dept. of Agriculture,York County Food Bank – Marianne
100936,EGGS 15 DOZEN,750.00,CS,Canceled,7/15/25,,PA,PA Dept. of Agriculture,Helping Harvest Fresh Food Bank
100936,EGGS 15 DOZEN,750.00,CS,Canceled,7/15/25,,PA,PA Dept. of Agriculture,SECOND HARVEST FOOD BANK OF NE PA
100936,EGGS 15 DOZEN,750.00,CS,Canceled,7/31/25,,PA,PA Dept. of Agriculture,GREATER PITTSBURGH COMMUNITY
100936,EGGS 15 DOZEN,750.00,CS,Canceled,7/31/25,,PA,PA Dept. of Agriculture,York County Food Bank – Marianne
100936,EGGS 15 DOZEN,750.00,CS,Canceled,8/15/25,,PA,PA Dept. of Agriculture,GREATER PITTSBURGH COMMUNITY
100936,EGGS 15 DOZEN,750.00,CS,Canceled,8/15/25,,PA,PA Dept. of Agriculture,Helping Harvest Fresh Food Bank
100936,EGGS 15 DOZEN,750.00,CS,Canceled,8/15/25,,PA,PA Dept. of Agriculture,Weinberg Regional Food Bank
100936,EGGS 15 DOZEN,750.00,CS,Canceled,8/15/25,,PA,PA Dept. of Agriculture,York County Food Bank – Marianne
100936,EGGS 15 DOZEN,1500.00,CS,Canceled,6/30/25,,PR,PR Dept. of Family,"Banco de Alimentos Puerto Rico, Inc."
100936,EGGS 15 DOZEN,1500.00,CS,Canceled,7/15/25,,PR,PR Dept. of Family,MARC Ministry
100936,EGGS 15 DOZEN,1500.00,CS,Canceled,7/31/25,,PR,PR Dept. of Family,"Banco de Alimentos Puerto Rico, Inc."
100936,EGGS 15 DOZEN,1500.00,CS,Canceled,8/15/25,,PR,PR Dept. of Family,"Banco de Alimentos Puerto Rico, Inc."
100936,EGGS 15 DOZEN,1500.00,CS,Canceled,8/15/25,,PR,PR Dept. of Family,MARC Ministry
100936,EGGS 15 DOZEN,1500.00,CS,Canceled,6/15/25,,RI,RI Dept of Human Services,RI COMMUNITY FOOD BANK
100936,EGGS 15 DOZEN,1500.00,CS,Canceled,8/15/25,,RI,RI Dept of Human Services,RI COMMUNITY FOOD BANK
100936,EGGS 15 DOZEN,1500.00,CS,Canceled,7/15/25,,SC,SC Dept of Agriculture,HARVEST HOPE FOOD BANK
100936,EGGS 15 DOZEN,750.00,CS,Canceled,7/31/25,,SC,SC Dept of Agriculture,LOWCOUNTRY FOOD BANK
100936,EGGS 15 DOZEN,750.00,CS,Canceled,7/31/25,,SC,SC Dept of Agriculture,GOLDEN HARVEST FOOD BANK
100936,EGGS 15 DOZEN,450.00,CS,Canceled,8/31/25,,SC,SC Dept of Agriculture,SECOND HARVEST FOOD BANK METROLINA
100936,EGGS 15 DOZEN,525.00,CS,Canceled,8/31/25,,SC,SC Dept of Agriculture,Second Harvest of Metrolina
100936,EGGS 15 DOZEN,525.00,CS,Canceled,8/31/25,,SC,SC Dept of Agriculture,Second Harvest of Metrolina
100936,EGGS 15 DOZEN,1000.00,CS,Canceled,8/31/25,,SC,SC Dept of Agriculture,LOWCOUNTRY FOOD BANK
100936,EGGS 15 DOZEN,500.00,CS,Canceled,8/31/25,,SC,SC Dept of Agriculture,Lowcountry Food Bank
100936,EGGS 15 DOZEN,750.00,CS,Canceled,5/31/25,,SD,SD Dept. of Education,FEEDING SOUTH DAKOTA
100936,EGGS 15 DOZEN,502.00,CS,Canceled,5/31/25,,TN,TN Dept. of Agriculture (2),SECOND HARVEST FOOD BANK
100936,EGGS 15 DOZEN,375.00,CS,Canceled,5/31/25,,TN,TN Dept. of Agriculture (2),Second Harvest Food Bank of East Tenness
100936,EGGS 15 DOZEN,623.00,CS,Canceled,5/31/25,,TN,TN Dept. of Agriculture (2),SECOND HARVEST FOOD BANK OF NORTHEAST
100936,EGGS 15 DOZEN,750.00,CS,Canceled,6/15/25,,TN,TN Dept. of Agriculture (2),SECOND HARVEST FOOD BANK
100936,EGGS 15 DOZEN,750.00,CS,Canceled,6/15/25,,TN,TN Dept. of Agriculture (2),Mid-South Food Bank
100936,EGGS 15 DOZEN,795.00,CS,Canceled,7/15/25,,TN,TN Dept. of Agriculture (2),SECOND HARVEST FOOD BANK
100936,EGGS 15 DOZEN,705.00,CS,Canceled,7/15/25,,TN,TN Dept. of Agriculture (2),ATLANTIC DISTRIBUTORS
100936,EGGS 15 DOZEN,1035.00,CS,Canceled,7/31/25,,TN,TN Dept. of Agriculture (2),Second Harvest Food Bank of East Tenness
100936,EGGS 15 DOZEN,465.00,CS,Canceled,7/31/25,,TN,TN Dept. of Agriculture (2),Mid-South Food Bank
100936,EGGS 15 DOZEN,750.00,CS,Canceled,8/31/25,,TN,TN Dept. of Agriculture (2),SECOND HARVEST FOOD BANK
100936,EGGS 15 DOZEN,750.00,CS,Canceled,8/31/25,,TN,TN Dept. of Agriculture (2),Mid-South Food Bank
100936,EGGS 15 DOZEN,1500.00,CS,Canceled,5/31/25,,TX,TX Dept. of Agriculture,TARRANT AREA FOOD BANK
100936,EGGS 15 DOZEN,1500.00,CS,Canceled,5/31/25,,TX,TX Dept. of Agriculture,HOUSTON FOOD BANK
100936,EGGS 15 DOZEN,1500.00,CS,Canceled,6/15/25,,TX,TX Dept. of Agriculture,SAN ANTONIO FOOD BANK
100936,EGGS 15 DOZEN,1500.00,CS,Canceled,6/15/25,,TX,TX Dept. of Agriculture,HOUSTON FOOD BANK
100936,EGGS 15 DOZEN,1500.00,CS,Canceled,6/15/25,,TX,TX Dept. of Agriculture,CENTRAL TEXAS FOOD BANK
100936,EGGS 15 DOZEN,1500.00,CS,Canceled,6/15/25,,TX,TX Dept. of Agriculture,Food Bank of the Rio Grande Valley Inc.
100936,EGGS 15 DOZEN,1500.00,CS,Canceled,6/30/25,,TX,TX Dept. of Agriculture,SAN ANTONIO FOOD BANK
100936,EGGS 15 DOZEN,1500.00,CS,Canceled,6/30/25,,TX,TX Dept. of Agriculture,TARRANT AREA FOOD BANK
100936,EGGS 15 DOZEN,1500.00,CS,Canceled,6/30/25,,TX,TX Dept. of Agriculture,HOUSTON FOOD BANK
100936,EGGS 15 DOZEN,1500.00,CS,Canceled,6/30/25,,TX,TX Dept. of Agriculture,THE REGIONAL EAST TEXAS FOOD BANK
100936,EGGS 15 DOZEN,1500.00,CS,Canceled,7/15/25,,TX,TX Dept. of Agriculture,CENTRAL TEXAS FOOD BANK
100936,EGGS 15 DOZEN,1500.00,CS,Canceled,7/15/25,,TX,TX Dept. of Agriculture,HOUSTON FOOD BANK
100936,EGGS 15 DOZEN,1500.00,CS,Canceled,7/15/25,,TX,TX Dept. of Agriculture,"NORTH TEXAS FOOD BANK, Plano"
100936,EGGS 15 DOZEN,1500.00,CS,Canceled,7/31/25,,TX,TX Dept. of Agriculture,HOUSTON FOOD BANK
100936,EGGS 15 DOZEN,1500.00,CS,Canceled,7/31/25,,TX,TX Dept. of Agriculture,"NORTH TEXAS FOOD BANK, Plano"
100936,EGGS 15 DOZEN,750.00,CS,Canceled,7/31/25,,TX,TX Dept. of Agriculture,HOUSTON FOOD BANK
100936,EGGS 15 DOZEN,750.00,CS,Canceled,7/31/25,,TX,TX Dept. of Agriculture,"NORTH TEXAS FOOD BANK, Plano"
100936,EGGS 15 DOZEN,1500.00,CS,Canceled,8/31/25,,TX,TX Dept. of Agriculture,El Pasoans Fighting Hunger
100936,EGGS 15 DOZEN,750.00,CS,Canceled,8/31/25,,TX,TX Dept. of Agriculture,TARRANT AREA FOOD BANK
100936,EGGS 15 DOZEN,750.00,CS,Canceled,8/31/25,,TX,TX Dept. of Agriculture,THE WEST TEXAS FOOD BANK
100936,EGGS 15 DOZEN,1500.00,CS,Canceled,8/31/25,,TX,TX Dept. of Agriculture,HOUSTON FOOD BANK
100936,EGGS 15 DOZEN,1500.00,CS,Canceled,8/31/25,,TX,TX Dept. of Agriculture,"NORTH TEXAS FOOD BANK, Plano"
100936,EGGS 15 DOZEN,1500.00,CS,Canceled,8/31/25,,TX,TX Dept. of Agriculture,Food Bank of the Rio Grande Valley Inc.
100936,EGGS 15 DOZEN,750.00,CS,Canceled,8/31/25,,TX,TX Dept. of Agriculture,SOUTHEAST TEXAS FOOD BANK
100936,EGGS 15 DOZEN,750.00,CS,Canceled,8/31/25,,TX,TX Dept. of Agriculture,Coastal Bend Food Bank
100936,EGGS 15 DOZEN,375.00,CS,Canceled,8/31/25,,TX,TX Dept. of Agriculture,HIGH PLAINS FOOD BANK
100936,EGGS 15 DOZEN,750.00,CS,Canceled,8/31/25,,TX,TX Dept. of Agriculture,SOUTH PLAINS FOOD BANK
100936,EGGS 15 DOZEN,375.00,CS,Canceled,8/31/25,,TX,TX Dept. of Agriculture,CENTRAL TEXAS FOOD BANK
100936,EGGS 15 DOZEN,375.00,CS,Canceled,8/31/25,,TX,TX Dept. of Agriculture,SAN ANTONIO FOOD BANK
100936,EGGS 15 DOZEN,750.00,CS,Canceled,8/31/25,,TX,TX Dept. of Agriculture,South Texas Food Bank
100936,EGGS 15 DOZEN,375.00,CS,Canceled,8/31/25,,TX,TX Dept. of Agriculture,Food Bank of the Golden Crescent
100936,EGGS 15 DOZEN,1500.00,CS,Canceled,7/15/25,,UT,UT State Office of Education,UTAH FOOD BANK SERVICES
100936,EGGS 15 DOZEN,1500.00,CS,Canceled,8/15/25,,UT,UT State Office of Education,UTAH FOOD BANK SERVICES
100936,EGGS 15 DOZEN,1500.00,CS,Canceled,6/15/25,,VA,VA Dept. of Agriculture,CAPITAL AREA FOOD BANK
100936,EGGS 15 DOZEN,1500.00,CS,Canceled,6/15/25,,VA,VA Dept. of Agriculture,FEEDMORE
100936,EGGS 15 DOZEN,1500.00,CS,Canceled,7/15/25,,VA,VA Dept. of Agriculture,Fredericksburg Regional FB-Central Rd
100936,EGGS 15 DOZEN,1500.00,CS,Canceled,7/31/25,,VA,VA Dept. of Agriculture,BLUE RIDGE AREA FOODBANK
100936,EGGS 15 DOZEN,750.00,CS,Canceled,8/15/25,,VA,VA Dept. of Agriculture,SOUTHEASTERN VIRGINIA FOODBANK
100936,EGGS 15 DOZEN,750.00,CS,Canceled,8/15/25,,VA,VA Dept. of Agriculture,FOODBANK OF THE PENINSULA
100936,EGGS 15 DOZEN,1500.00,CS,Canceled,8/31/25,,VA,VA Dept. of Agriculture,SOUTHWEST VA 2ND HARVEST FOOD BANK
100936,EGGS 15 DOZEN,1125.00,CS,Canceled,8/15/25,,VT,VT AOE/CN Programs/USDA Foods,VERMONT FOODBANK
100936,EGGS 15 DOZEN,375.00,CS,Canceled,8/15/25,,VT,VT AOE/CN Programs/USDA Foods,Vermont Foodbank-Brattleboro Facility
100936,EGGS 15 DOZEN,1500.00,CS,Canceled,5/31/25,,WA,WA State Dept. of Agriculture,FOOD LIFELINE
100936,EGGS 15 DOZEN,730.00,CS,Canceled,5/31/25,,WA,WA State Dept. of Agriculture,Clark County Food Bank
100936,EGGS 15 DOZEN,770.00,CS,Canceled,5/31/25,,WA,WA State Dept. of Agriculture,FOOD LIFELINE
100936,EGGS 15 DOZEN,823.00,CS,Canceled,5/31/25,,WA,WA State Dept. of Agriculture,THURSTON COUNTY FOOD BANK
100936,EGGS 15 DOZEN,677.00,CS,Canceled,5/31/25,,WA,WA State Dept. of Agriculture,Volunteers of America - Arlington
